Date,Canal,Category,SubCategory1,SubCategory2,Subcategory3,Marca,Modelo,SKU,UPC,Item,ItemCharacteristics,URLSKU,Image,Price,SalePrice,Shipment Cost,Sales Flag,Store ID,Store Name,Store Address,Stock,UPC WM,FinalPrice,Brand
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503007359308,,Frullati Jabón Facil Con Tea Tree y Avena Sativa,,,https://farmaciatepa.com.mx/FT/img/products/7503007359308_01.webp,97.41,113,,,,,,4,,,FRULLATI
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503007359285,,Frullati Loción Astrigente con Hamamelis 120 ml,,,https://farmaciatepa.com.mx/FT/img/products/7503007359285_01.webp,81.9,95,,,,,,14,,,FRULLATI
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,025046501052,,Galleta Ricolino Bocadín 50 pz,,,https://farmaciatepa.com.mx/FT/img/products/025046501052_01.webp,69.26,74.8,,,,,,2,,,RICOLINO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,018804002106,,Goma de Mascar Canel's con 60pzs.,,,https://farmaciatepa.com.mx/FT/img/products/018804002106_01.webp,40.09,46.5,,,,,,1,,,CANELS
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,51878,,Gomitas a Granel 500gr.,,,https://farmaciatepa.com.mx/FT/img/products/51878_01.webp,33.15,35.8,,,,,,10,,,GRANEL
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7622210267863,,Halls Pastillas Miel 25.2 g,,,https://farmaciatepa.com.mx/FT/img/products/7622210267863_01.webp,9.72,10.5,,,,,,207,,,TRIDENT
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7622210267832,,Halls Pastillas Yerbabuena,,,,9.72,10.5,,,,,,107,,,HALLS
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501024513628,,Hershey Chocolate Cookies n Cream 20 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501024513628_01.webp,6.2,6.7,,,,,,14,,,HERSHEY
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,790203019113,,INDY DEDOS 20G.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/790203019113_01.webp,4.17,4.5,,,,,,32,,,INDY
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,790203023530,,INDY DEDOS DULCE ACIDO C/12 P,,,https://farmaciatepa.com.mx/FT/img/products/790203023530_01.webp,41.02,44.3,,,,,,6,,,INDY
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,789742191824,,KINDER BUENO C 10,,,https://farmaciatepa.com.mx/FT/img/products/789742191824_01.webp,198.98,214.9,,,,,,3,,,KINDER
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,805133000022,,La Coculense Borrachines Almohaditas 30,,,https://farmaciatepa.com.mx/FT/img/products/805133000022_01.webp,44.81,48.39,,,,,,5,,,LA COCULENSE
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,790207300828,,La Tía Trini Caramelo Limon,,,https://farmaciatepa.com.mx/FT/img/products/790207300828_01.webp,23.61,25.5,,,,,,2,,,LA TIA TRINI
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,790207300484,,LA TIA TRINI CARAMELOS MIEL Y PROPOLEO C12 PIEZAS,,,,23.61,25.5,,,,,,0,,,LA TIA TRINI
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,717557008044,,LAPOSSE CARAMELO CAFE MANTEQUILLA 200GR C/24,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/717557008044_01.webp,38.52,41.6,,,,,,7,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,717557060226,,LAPOSSE TEENS MAZAPAN LECHE NUEZ 360GRS,,,https://farmaciatepa.com.mx/FT/img/products/717557060226_01.webp,139.07,150.2,,,,,,2,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,742587033391,,LENGUAS DE GATO 240 GRS,,,https://farmaciatepa.com.mx/FT/img/products/742587033391_01.webp,102.78,111,,,,,,13,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,742587033285,,LENGUAS DE GATO 90 GRS,,,,40.19,43.41,,,,,,11,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503001124216,,Lussel Heladito de Invierno 240 gr,,,https://farmaciatepa.com.mx/FT/img/products/7503001124216_01.webp,49.72,53.7,,,,,,0,,,LUSSEL
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,0123,,Mazapán de la Rosa 28 gr.,,,,2.5,2.5,,,,,,14,,,DE LA ROSA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501059289253,,Nestle Crunch Barra 9 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501059289253_01.webp,2.96,3.2,,,,,,0,,,CRUNCH
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7509947099625,,Pablo Vaso Dulce con Juguete 20 pz,,,https://farmaciatepa.com.mx/FT/img/products/7509947099625_01.webp,30.56,33,,,,,,7,,,PABLOVASO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,730651040031,,PALETA CHIPIS RAYADA GLOTON,,,https://farmaciatepa.com.mx/FT/img/products/730651040031_01.webp,52.5,56.7,,,,,,6,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7502246441416,,Paleta Gomiking Mango 40 pz,,,https://farmaciatepa.com.mx/FT/img/products/7502246441416_01.webp,69.63,75.2,,,,,,6,,,DULCES KARLA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501011145566,,Paleta Rockaleta 24 gr,,,,10.18,10.99,,,,,,106,,,ROCKALETA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503030374637,,Paletas Enchiladas de Elote 40 pz,,,https://farmaciatepa.com.mx/FT/img/products/7503030374637_01.webp,71.2,76.9,,,,,,4,,,VERO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,8000500267035,,Pastelito de Chocolate Kinder Délice Cacao 42gr.,,,,12.5,13.5,,,,,,8,,,NESTLE
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,8000500267103,,Pastelito de Chocolate Kinder Délice Cacao con 10pzs de 42gr.,,,https://farmaciatepa.com.mx/FT/img/products/8000500267103_01.webp,126.67,136.8,,,,,,0,,,NESTLE
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,719886225086,,PELON MINI 18P 13GR C/ 20,,,https://farmaciatepa.com.mx/FT/img/products/719886225086_01.webp,50.37,54.4,,,,,,10,,,PELON RICO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,719886211713,,PELON PELO RICO 30GRS. CADA UNO,,,https://farmaciatepa.com.mx/FT/img/products/719886211713_01.webp,5.46,5.9,,,,,,0,,,PELON
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,75064631,,Pelon Pelonetes Tamarindo 30 g,,,,7.5,8.1,,,,,,23,,,PELON
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503023431019,,Piko Ollita Mediana Picole,,,https://farmaciatepa.com.mx/FT/img/products/7503023431019_01.webp,23.24,25.1,,,,,,11,,,PICOLO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,713606071724,,PROVIDENCIA OBLEAS C5,,,,48.15,52,,,,,,19,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503005195021,,Pulpa Prisco de Sabores 40PZ,,,https://farmaciatepa.com.mx/FT/img/products/7503005195021_01.webp,24.35,26.3,,,,,,7,,,PRISCO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,724869004404,,RANITA CROA DE 16GRS,,,https://farmaciatepa.com.mx/FT/img/products/724869004404_01.webp,6.11,6.6,,,,,,-4,,,DE LA ROSA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,264,,RICOLINO CHUTAZO BALON DE CHOCOLATE,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/264_01.webp,5.54,5.98,,,,,,285,,,RICOLINO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501000278404,,RICOLINO PALETA PAYASO,,,https://farmaciatepa.com.mx/FT/img/products/7501000278404_01.webp,14.72,15.9,,,,,,0,,,RICOLINO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501030426264,,Ricolino Pikaros 16.5 gr.,,,,4.17,4.5,,,,,,221,,,RICOLINO
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501400800755,,ROJTA REPELENTE NATURAL 120 ML,,,https://farmaciatepa.com.mx/FT/img/products/7501400800755_01.webp,72.15,83.69,,,,,,5,,,ROJTA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503020543012,,Rosi Borrachitos 50 oz,,,https://farmaciatepa.com.mx/FT/img/products/7503020543012_01.webp,47.69,51.51,,,,,,9,,,ROSI
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7501011116252,,Sabritas Fritos Chile y Limón 50 g,,,https://farmaciatepa.com.mx/FT/img/products/7501011116252_01.webp,16.67,18,,,,,,16,,,SABRITAS
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7506174512248,,SNICKERS CHOCOLATE 52.7 GRS,,,https://farmaciatepa.com.mx/FT/img/products/7506174512248_01.webp,15.83,17.1,,,,,,18,,,SNICKERS
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,7503002550014,,Super Talisman Polvo con Chile 20 pz,,,https://farmaciatepa.com.mx/FT/img/products/7503002550014_01.webp,14.91,16.1,,,,,,5,,,SUPER TALISMAN
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,730651060015,,TOCAYOS BORRACHITOS VAINILLA C/24,,,https://farmaciatepa.com.mx/FT/img/products/730651060015_01.webp,41.2,44.5,,,,,,7,,,NA
,,Abarrotes,Dulces y Chocolates,Dulces y Gomas de Mascar,,,,754177846144,,WINIS CARAMELO SUAVE SABOR C/150,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/754177846144_01.webp,46.67,50.4,,,,,,0,,,NA
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,049209130019,,Achiote La Extra Condimentado 100gr.,,,https://farmaciatepa.com.mx/FT/img/products/049209130019_01.webp,17,17,,,,,,24,,,LA EXTRA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005107297,,Atole Maizena sabor Cajeta 50gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005107297_01.webp,11.9,11.9,,,,,,63,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005107013,,Atole Maizena sabor Chocolate 45gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005107013_01.webp,11.4,11.4,,,,,,41,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005145442,,Atole Maizena sabor Coco 47gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005145442_01.webp,11.9,11.9,,,,,,30,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005106801,,Atole Maizena sabor Fresa 47gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005106801_01.webp,11.4,11.4,,,,,,30,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005107150,,Atole Maizena sabor Nuez 50gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005107150_01.webp,12,12,,,,,,41,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005106979,,Atole Maizena sabor Vainilla 47gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005106979_01.webp,11.4,11.4,,,,,,44,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,014563002005,,Avena Instantánea Granvita Surtido 350gr.,,,https://farmaciatepa.com.mx/FT/img/products/014563002005_01.webp,52.41,56.6,,,,,,5,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,014563000209,,Avena Integral Granvita Oats en bolsa 1kg.,,,https://farmaciatepa.com.mx/FT/img/products/014563000209_01.webp,25.6,25.6,,,,,,1,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,014563000070,,Avena Integral Granvita Oats en bolsa 400gr.,,,https://farmaciatepa.com.mx/FT/img/products/014563000070_01.webp,12,12,,,,,,5,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7506306312814,,Caldo Knorr de Camarón 22gr con 2 cubos.,,,https://farmaciatepa.com.mx/FT/img/products/7506306312814_01.webp,6.2,6.2,,,,,,154,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005199681,,Caldo Knorr de Tomate 24 Cubos de 10.5g,,,https://farmaciatepa.com.mx/FT/img/products/7501005199681_01.webp,42.3,42.3,,,,,,11,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501058653987,,Cereal para Bebé Gerber Etapa 1 sabor Avena Integral 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501058653987_01.webp,39.7,39.7,,,,,,0,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7613287218162,,Concentrado de Tomate Maggi Consomate con 10 cubos de 10.5gr.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7613287218162_01.webp,17.7,17.7,,,,,,30,,,CONSOMATE
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7613287216670,,Concentrado de Tomate Maggi Consomate con 12 cubos 126gr.,,,https://farmaciatepa.com.mx/FT/img/products/7613287216670_01.webp,24.9,24.9,,,,,,24,,,CONSOMATE
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7613287216458,,Concentrado de Tomate Maggi Consomate con 8 cubos de 10.5gr.,,,https://farmaciatepa.com.mx/FT/img/products/7613287216458_01.webp,17,17,,,,,,30,,,CONSOMATE
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501003149138,,Doña Maria Mole Verde 235 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501003149138_01.webp,55,55,,,,,,8,,,DOÑA MARIA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501003149237,,Doña Maria Pipian 235 gr,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501003149237_01.webp,55,55,,,,,,10,,,DOÑA MARIA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,50575282,,EL MESON TOSTADA DE NOPAL Y LINAZA,,,https://farmaciatepa.com.mx/FT/img/products/50575282_01.webp,29,29,,,,,,8,,,EL MESON
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7503009343046,,EL MEZON TOSTADA,,,https://farmaciatepa.com.mx/FT/img/products/7503009343046_01.webp,28.8,28.8,,,,,,24,,,EL MEZON
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501008087152,,Empanizador Corn Flakes Original 160gr.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501008087152_01.webp,26.11,28.2,,,,,,17,,,KELLOGGS
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501008042137,,Empanizador Corn Flakes Original 350gr.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501008042137_01.webp,55.28,59.7,,,,,,0,,,KELLOGGS
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501000189212,,FALTA INFO,,,https://farmaciatepa.com.mx/FT/img/products/7501000189212_01.webp,19,19,,,,,,55,,,BIMBO
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7503021018106,,FALTA INFO,,,https://farmaciatepa.com.mx/FT/img/products/7503021018106_01.webp,37.2,37.2,,,,,,14,,,NA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,8970076,,FALTA INFO,,,,53.7,53.7,,,,,,34,,,NA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005110389,,Fécula de Maíz Maizena Original 160gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005110389_01.webp,22.5,22.5,,,,,,11,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005110426,,Fécula de Maíz Maizena Original 425gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005110426_01.webp,52.1,52.1,,,,,,7,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501005110242,,Fécula de Maíz Maizena Original 95gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005110242_01.webp,15.6,15.6,,,,,,9,,,MAIZENA
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75013394,,Geber 1 Etapa Cosecha Natural Zanahoria 71 gr,,,https://farmaciatepa.com.mx/FT/img/products/75013394_01.webp,12.7,12.7,,,,,,22,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7506475102483,,Gerber Etapa 2 Ciruela Pasa 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/7506475102483_01.webp,11.8,11.8,,,,,,36,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7506475102506,,Gerber Etapa 2 Platano 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/7506475102506_01.webp,11.8,11.8,,,,,,34,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7506475102537,,Gerber Etapa 2 Pollo y Arroz 100 gr,,,https://farmaciatepa.com.mx/FT/img/products/7506475102537_01.webp,11.8,11.8,,,,,,24,,,GERBER
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,014563000254,,Granvita 1 Minuto Avena 400 gr,,,https://farmaciatepa.com.mx/FT/img/products/014563000254_01.webp,25.4,25.4,,,,,,12,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,014563000230,,Granvita 1 Minuto Avena 900 gr Bolsa,,,https://farmaciatepa.com.mx/FT/img/products/014563000230_01.webp,27.3,27.3,,,,,,8,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,094331238751,,GRANVITA AVENA 0%AZUCAR ARANDANOS 280G,,,https://farmaciatepa.com.mx/FT/img/products/094331238751_01.webp,49.8,49.8,,,,,,8,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,094331238607,,GRANVITA AVENA 0%AZUCAR NUEZ/ALMEN 280G,,,https://farmaciatepa.com.mx/FT/img/products/094331238607_01.webp,49.8,49.8,,,,,,6,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,094331238706,,GRANVITA AVENA 0%AZUCAR VARIEDAD SA 280G,,,https://farmaciatepa.com.mx/FT/img/products/094331238706_01.webp,49.8,49.8,,,,,,5,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,094331421313,,GRANVITA AVENA 400 GRS,,,https://farmaciatepa.com.mx/FT/img/products/094331421313_01.webp,12.5,12.5,,,,,,9,,,NA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,094331238058,,GRANVITA AVENA INS 0% AZUCAR FRESA 280G.,,,https://farmaciatepa.com.mx/FT/img/products/094331238058_01.webp,49.8,49.8,,,,,,6,,,GRANVITA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501077400050,,Harina de Maíz Maseca 1kg.,,,https://farmaciatepa.com.mx/FT/img/products/7501077400050_01.webp,19.5,19.5,,,,,,54,,,MASECA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501077400302,,Harina de Maíz Maseca Tamal Norteño 1kg.,,,https://farmaciatepa.com.mx/FT/img/products/7501077400302_01.webp,21.5,21.5,,,,,,18,,,MASECA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,35,,Harina de Trigo a Granel 1kg.,,,https://farmaciatepa.com.mx/FT/img/products/35_01.webp,18.1,18.1,,,,,,66,,,GRANEL
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501000665747,,Harina para Hot Cakes Gamesa Tradicionales 500gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501000665747_01.webp,32.6,32.6,,,,,,23,,,GAMESA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501069213828,,Harina Para Hot Cakes Tradicionales 500g,,,https://farmaciatepa.com.mx/FT/img/products/7501069213828_01.webp,21.1,21.1,,,,,,7,,,LA MODERNA
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501069213903,,Harina para Pastel Tres Estrellas Sabor Chocolate Oscuro 432gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501069213903_01.webp,33.5,33.5,,,,,,13,,,TRES ESTRELLAS
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501069213910,,Harina para Pastel Tres Estrellas Sabor Vainilla Francesa 432gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501069213910_01.webp,33.5,33.5,,,,,,1,,,TRES ESTRELLAS
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,608875004194,,HEINZ PAPILLA 113GR CIRUELA PASA  C/24,,,https://farmaciatepa.com.mx/FT/img/products/608875004194_01.webp,17.9,17.9,,,,,,14,,,HEINZ
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,608875005382,,HEINZ PAPILLA MANGO  DP 113G/24,,,https://farmaciatepa.com.mx/FT/img/products/608875005382_01.webp,18.1,18.1,,,,,,9,,,HEINZ
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,608875004231,,HEINZ PAPILLA PERA VIDRIO 113G/12,,,https://farmaciatepa.com.mx/FT/img/products/608875004231_01.webp,18.2,18.2,,,,,,15,,,HEINZ
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,8585002432292,,Hoja Sazonadora Maggi Jugoso al Sartén Pimentón 23.4gr.,,,https://farmaciatepa.com.mx/FT/img/products/8585002432292_01.webp,19,19,,,,,,-1,,,MAGGI
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005196499,,Knorr Suiza Caldo de Pollo 132gr con 12 cubos.,,,https://farmaciatepa.com.mx/FT/img/products/7501005196499_01.webp,36.7,36.7,,,,,,0,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005180306,,Knorr Suiza Caldo de Pollo 22 gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005180306_01.webp,4.4,4.4,,,,,,404,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005199292,,Knorr Suiza Caldo de Pollo 254gr con 24 cubos.,,,https://farmaciatepa.com.mx/FT/img/products/7501005199292_01.webp,49,49,,,,,,6,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005190794,,Knorr Suiza Caldo de Tomate 126gr con 12 cubos.,,,https://farmaciatepa.com.mx/FT/img/products/7501005190794_01.webp,29.1,29.1,,,,,,40,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005180504,,Knorr Suiza Caldo de Tomate 22gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005180504_01.webp,3.9,3.9,,,,,,196,,,KNORR
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,7501005118217,,Knorr Suiza Caldo de Tomate Bolsa 200gr.,,,https://farmaciatepa.com.mx/FT/img/products/7501005118217_01.webp,33,33,,,,,,4,,,KNORR
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,16K,,La Campesina Maíz Blanco Precocido,,,https://farmaciatepa.com.mx/FT/img/products/16K_01.webp,56.8,56.8,,,,,,10,,,LA CAMPESINA
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,790207304307,,La Tía Trini Tintura Herbal Camote 60 ml,,,https://farmaciatepa.com.mx/FT/img/products/790207304307_01.webp,99,99,,,,,,5,,,LA TIA TRINI
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,714908106145,,LOEV ALOE VERA SUSPENSION FCO 1L 22540362 MAY24,,,https://farmaciatepa.com.mx/FT/img/products/714908106145_01.webp,142,142,,,,,,5,,,
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,75919146,,Máquina de Afeitar Schick Ultrabarba piel Sensible 1 pz,,,https://farmaciatepa.com.mx/FT/img/products/75919146_01.webp,6.55,7.6,,,,,,0,,,SHICK
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501000157075,,Milpa Real Tostadas 360 gr,,,,38.98,38.98,,,,,,45,,,MILPA REAL
,,Abarrotes,Especias y Condimentos,Mole y Adobo,,,,7501003150233,,Mole Doña María Rojo 235gr.,,,https://farmaciatepa.com.mx/FT/img/products/FOTOS_ARITCULOS_2024_3/7501003150233_01.webp,43,43,,,,,,7,,,DOÑA MARIA
,,Abarrotes,Especias y Condimentos,Condimentos y Especias,,,,7503005509118,,Molina Vainilla CristalIna 500 ml,,,https://farmaciatepa.com.mx/FT/img/products/7503005509118_01.webp,46.21,53.6,,,,,,0,,,MOLINA
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75015374,,Papilla Gerber Etapa 1 Mango 71gr.,,,https://farmaciatepa.com.mx/FT/img/products/75015374_01.webp,12.1,12.1,,,,,,35,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75013400,,Papilla Gerber Etapa 1 Manzana 71gr.,,,https://farmaciatepa.com.mx/FT/img/products/75013400_01.webp,12.1,12.1,,,,,,26,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75013332,,Papilla Gerber Etapa 1 Pera 71gr.,,,https://farmaciatepa.com.mx/FT/img/products/75013332_01.webp,12.1,12.1,,,,,,27,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75004712,,Papilla Gerber Etapa 3 Durazno 170gr.,,,https://farmaciatepa.com.mx/FT/img/products/75004712_01.webp,18.1,18.1,,,,,,26,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75004729,,Papilla Gerber Etapa 3 Frutas Tropicales 170gr.,,,https://farmaciatepa.com.mx/FT/img/products/75004729_01.webp,18.1,18.1,,,,,,36,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75004743,,Papilla Gerber Etapa 3 Mango 170gr.,,,https://farmaciatepa.com.mx/FT/img/products/75004743_01.webp,18.1,18.1,,,,,,33,,,GERBER
,,Abarrotes,Especias y Condimentos,Sazonadores y Consomés,,,,75004705,,Papilla Gerber Etapa 3 Manzana 170gr.,,,https://farmaciatepa.com.mx/FT/img/products/75004705_01.webp,19,19,,,,,,25,,,GERBER
