category,name,original_price,discounted_price,PUM,url
Higiene y Cuidado,Shampoo Aloe <(>&<)> Mango 6x 400 Ml,$ 35.050,,"$87,63",https://www.drogueriascolsubsidio.com/acondicionador-aloe--mango-6x-400-ml-7500435157674/p
Belleza y Vitalidad,Labial Max Factor Colorfast Avellana Cream #35,$ 29.750,,"$7.437,50",https://www.drogueriascolsubsidio.com/labial-max-factor-colorfast-avellana-cream-35-7702044013000/p
Belleza y Vitalidad,Delineador Max Factor Hi-Fi Café #2,$ 49.950,,"$8.747,81",https://www.drogueriascolsubsidio.com/delineador-max-factor-hi-fi-cafe-2-7702044010177/p
Belleza y Vitalidad,Labial En Barra Vogue Colorissimo Cremoso Mate Fresa Chic,$ 11.900,,"$2.975,00",https://www.drogueriascolsubsidio.com/labial-en-barra-vogue-colorissimo-cremoso-mate-fresa-chic-7509552840506/p
Belleza y Vitalidad,Labial En Barra Vogue Colorissimo Cremoso Mate Uva Fuerte,$ 9.300,,"$2.325,00",https://www.drogueriascolsubsidio.com/labial-en-barra-vogue-colorissimo-cremoso-mate-uva-fuerte-7509552840568/p
Belleza y Vitalidad,Labial En Barra Vogue Colorissimo Cremoso Mate Canela Intensa,$ 11.900,,"$2.975,00",https://www.drogueriascolsubsidio.com/labial-en-barra-vogue-colorissimo-cremoso-mate-canela-intensa-7509552840469/p
Belleza y Vitalidad,Atopeel Crema,,,"$3.233,33",https://www.drogueriascolsubsidio.com/atopeel-crema-7707336722356/p
Belleza y Vitalidad,Chapstick Sandia Limon Barra,,,"$5.137,50",https://www.drogueriascolsubsidio.com/chapstick-sandia-limon-barra-7702132655518/p
Belleza y Vitalidad,Esmalte Vogue Efecto Gel Eterna,,,"$639,29",https://www.drogueriascolsubsidio.com/esmalte-vogue-efecto-gel-eterna-7509552845099/p
Belleza y Vitalidad,Promo Pestañina Full Volume Max Factor + Pestañina Mini Full Volume Negra,,,"$1.611,90",https://www.drogueriascolsubsidio.com/promo-pestanina-full-volume-max-factor--pestanina-mini-full-volume-negra-7702044177832/p
Belleza y Vitalidad,Al Smart Shade Corrector Light/ Medium,,,"$4.936,36",https://www.drogueriascolsubsidio.com/al-smart-shade-corrector-light-medium-309973757028/p
Belleza y Vitalidad,Delineador De Cejas Maybelline Total Temptation Brow Soft Brown,,,"$284,00",https://www.drogueriascolsubsidio.com/delineador-de-cejas-maybelline-total-temptation-brow-soft-brown-41554545074/p
Belleza y Vitalidad,Polvo Maybelline Superstay 24 Nude,,,"$5.810,00",https://www.drogueriascolsubsidio.com/polvo-maybelline-superstay-24-nude-7509552839388/p
Mamás y bebés,Biberon Boca Ancha 10 Onzas,,,"$17.900,00",https://www.drogueriascolsubsidio.com/biberon-boca-ancha-10-onzas-7707081803249/p
Mamás y bebés,Biberon Doble Curvo 8 Onzas,,,"$10.700,00",https://www.drogueriascolsubsidio.com/biberon-doble-curvo-8-onzas-7707081803201/p
Mamás y bebés,Blemil Ae Protech Polvo LataX400G,,,"$172,25",https://www.drogueriascolsubsidio.com/blemil-ae-protech-polvo-latax400g-8426594119201/p
Mamás y bebés,Pañal Pequeñin Extraprotección Et2,,,"$908,33",https://www.drogueriascolsubsidio.com/panal-pequenin-extraproteccion-et2-7707181105939/p
Mamás y bebés,Oxido De Zinc Pomada Procaps,,,"$270,00",https://www.drogueriascolsubsidio.com/oxido-de-zinc-pomada-procaps-7703153038878/p
Mamás y bebés,Compota Pera By Hit Vidrio x 113 Gr,,,"$30,97",https://www.drogueriascolsubsidio.com/compota-pera-by-hit-vidrio-x-113-gr-7702439543464/p
Mamás y bebés,Pañal Pequeñin Baby Pants Et6 x 20,,,"$1.725,00",https://www.drogueriascolsubsidio.com/panal-pequenin-baby-pants-et6-x-20-7702026183073/p
Mamás y bebés,Toallita.Humeda. Pequeñin Antibacterial X10,,,"$250,00",https://www.drogueriascolsubsidio.com/toallitahumeda-pequenin-antibacterial-x10-7702026188337/p
Mamás y bebés,Oferta Paños Humedos Aloe Lleve: 70und,,,"$145,71",https://www.drogueriascolsubsidio.com/oferta-panos-humedos-aloe-lleve-70und-7702026314415/p
Mamás y bebés,Toallitas Húmedas Pequeñin,,,"$43.350,00",https://www.drogueriascolsubsidio.com/toallitas-humedas-pequenin-7702026314811/p
Mamás y bebés,Toallitas Húmedas Pequeñin Acolchamax,,,"$238,75",https://www.drogueriascolsubsidio.com/toallitas-humedas-pequenin-acolchamax-7702026034238/p
Mamás y bebés,Toallitas Húmedas Pequeñin Acolchamax,,,"$233,13",https://www.drogueriascolsubsidio.com/toallitas-humedas-pequenin-acolchamax-7702026034160/p
Higiene y Cuidado,Máquina De Afeitar Gillette Prestobarba 3,$ 31.450,,"$7.862,50",https://www.drogueriascolsubsidio.com/maquina-de-afeitar-gillette-prestobarba-3-7702018874750/p
Higiene y Cuidado,Desodorante Nivea Invisible Black&White Original Roll-On,$ 17.250,,"$345,00",https://www.drogueriascolsubsidio.com/desodorante-nivea-invisible-blackwhite-original-roll-on-4005900036759/p
Higiene y Cuidado,Crema Lactovit X 400 ml,$ 34.550,,"$86,38",https://www.drogueriascolsubsidio.com/crema-lactovit-x-400-ml-8411135009677/p
Higiene y Cuidado,Ampolla Ácido Hialurónico Facial Babaria,$ 47.050,,"$9.410,00",https://www.drogueriascolsubsidio.com/ampolla-acido-hialuronico-facial-babaria-8410412100137/p
Higiene y Cuidado,Enjuague Bucal Listerine Cool Min,$ 12.700,,"$70,56",https://www.drogueriascolsubsidio.com/enjuague-bucal-listerine-cool-min-7702035432117/p
Higiene y Cuidado,Enjuague Bucal Listerine Profesional Experto En Encías 250ml,$ 35.800,,"$143,20",https://www.drogueriascolsubsidio.com/enjuague-bucal-listerine-profesional-experto-en-encias-250ml-7702031245643/p
Higiene y Cuidado,Crema Dental Fluocardent Raton  Kids Con Fluor X 50G + Cepillo,$ 9.750,,"$195,00",https://www.drogueriascolsubsidio.com/crema-dental-fluocardent-raton--kids-con-fluor-x-50g--cepillo-7702560044717/p
Higiene y Cuidado,Sensikin Crema Dental,$ 43.300,,"$577,33",https://www.drogueriascolsubsidio.com/sensikin-crema-dental-8436026215845/p
Higiene y Cuidado,Sensikin Gel Dental,$ 46.650,,"$3.110,00",https://www.drogueriascolsubsidio.com/sensikin-gel-dental-8436026215555/p
Higiene y Cuidado,Agua Micelar Bifasica x 400ML Garnier,$ 40.550,,"$101,38",https://www.drogueriascolsubsidio.com/agua-micelar-bifasica-x-400ml-garnier-3600541744523/p
Higiene y Cuidado,Dove Shampoo Reconst Completa 370 ml,$ 24.450,,"$66,08",https://www.drogueriascolsubsidio.com/dove-shampoo-reconst-completa-370-ml-7702006208628/p
Higiene y Cuidado,Crema Humectante Para Manos y Cuerpo Granada Verbena,$ 18.600,,"$310,00",https://www.drogueriascolsubsidio.com/crema-humectante-para-manos-y-cuerpo-granada-verbena-7708730123152/p
Belleza y Vitalidad,Pestañina Max Factor Lash Revival Black,,,"$6.438,09",https://www.drogueriascolsubsidio.com/pestanina-max-factor-lash-revival-black-3614227918092/p
Belleza y Vitalidad,Perfume Mujer Benetton United Colors Woman Rose Intenso EDP 50 Ml,$ 94.950,,"$1.899,00",https://www.drogueriascolsubsidio.com/perfume-mujer-benetton-united-colors-woman-rose-intenso-edp-50-ml-8433982020636/p
Belleza y Vitalidad,Corrector Cremoso En Barra Vogue Tono Beige,,,"$1.966,67",https://www.drogueriascolsubsidio.com/corrector-cremoso-en-barra-vogue-tono-beige-7702433291910/p
Belleza y Vitalidad,Base Max Factor Lasting Performance #105 Precio Especial,,,"$1.514,29",https://www.drogueriascolsubsidio.com/base-max-factor-lasting-performance-105-precio-especial-7702044245487/p
Belleza y Vitalidad,Rv Photoready Candid Base Liquida Cashe,,,"$1.854,55",https://www.drogueriascolsubsidio.com/rv-photoready-candid-base-liquida-cashe-309970006976/p
Belleza y Vitalidad,Polvo L'oréal Paris True Match Super Blendable W4.5 Fresh Beige,,,"$6.821,05",https://www.drogueriascolsubsidio.com/polvo-loreal-paris-true-match-super-blendable-w45-fresh-beige-71249223871/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink Pinks Larga Duración Pink Mover,,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-pinks-larga-duracion-pink-mover-41554577822/p
Belleza y Vitalidad,Base Vogue Mate Natural Con Filtro Solar Tono Arena,,,"$320,00",https://www.drogueriascolsubsidio.com/base-vogue-mate-natural-con-filtro-solar-tono-arena-7509552842111/p
Belleza y Vitalidad,Protector Labial Nivea Lip Care Blackberry,,,"$3.729,17",https://www.drogueriascolsubsidio.com/protector-labial-nivea-lip-care-blackberry-4005900764546/p
Belleza y Vitalidad,Base L'oréal Paris Infallible Pro Matte Caramel Beige 108,,,"$2.653,33",https://www.drogueriascolsubsidio.com/base-loreal-paris-infallible-pro-matte-caramel-beige-108-71249293072/p
Belleza y Vitalidad,Nivea Med Protection,,,"$4.562,50",https://www.drogueriascolsubsidio.com/nivea-med-protection-4005808369621/p
Belleza y Vitalidad,Base De Maquillaje Maybelline Full Coverage Warm Nude,,,"$2.160,00",https://www.drogueriascolsubsidio.com/base-de-maquillaje-maybelline-full-coverage-warm-nude-41554541434/p
Mamás y bebés,Oferta Toallitas Húmedas Pequeñin Acolchamax Precio Especial,,,"$342,50",https://www.drogueriascolsubsidio.com/oferta-toallitas-humedas-pequenin-acolchamax-precio-especial-7702026341633/p
Mamás y bebés,Stratamark Gel,,,"$6.700,00",https://www.drogueriascolsubsidio.com/stratamark-gel-7640140192932/p
Mamás y bebés,Pure Manza Durazno y Ahuyama Crios X90g,,,"$44,44",https://www.drogueriascolsubsidio.com/pure-manza-durazno-y-ahuyama-crios-x90g-7702097076939/p
Mamás y bebés,Pure Mango Manzana y Zanahoria x 90g,,,"$44,44",https://www.drogueriascolsubsidio.com/pure-mango-manzana-y-zanahoria-x-90g-7702097071989/p
Higiene y Cuidado,Bloqueador Sundown Fps 70 x 120 Ml,$ 64.450,,"$537,08",https://www.drogueriascolsubsidio.com/bloqueador-sundown-fps-70-x-120-ml-7891010250713/p
Higiene y Cuidado,Pañal Tena Slip Clásico M x 1 Unidad,$ 3.600,,"$3.600,00",https://www.drogueriascolsubsidio.com/panal-tena-slip-clasico-medium-7702027479656/p
Higiene y Cuidado,Oferta Depilex Piel Sensible Avena Pague: 1un Lleve: 2und,$ 27.200,,"$272,00",https://www.drogueriascolsubsidio.com/oferta-depilex-piel-sensible-avena-pague-1un-lleve-2und-7702277110323/p
Higiene y Cuidado,Crema Dental Colgate Luminouse White Coffee x 70 G,$ 24.700,,"$352,86",https://www.drogueriascolsubsidio.com/crema-dental-colgate-luminouse-white-coffee-x-70-g-7509546667577/p
Higiene y Cuidado,Toallitas Desinfectantes Clorox Expert Aroma Fresco Paquete X30 Un,$ 11.300,,"$376,67",https://www.drogueriascolsubsidio.com/toallitas-desinfectantes-clorox-expert-aroma-fresco-paquete-x30-un-7501071907555/p
Higiene y Cuidado,Oferta Depilex Vello Grueso Aceite De Almendras Pague: 1un Lleve: 2und,$ 27.200,,"$272,00",https://www.drogueriascolsubsidio.com/oferta-depilex-vello-grueso-aceite-de-almendras-pague-1un-lleve-2und-7702277110347/p
Higiene y Cuidado,Savital Shampoo Argan 510 ml,$ 21.000,,"$41,18",https://www.drogueriascolsubsidio.com/savital-shampoo-argan-510-ml-7702006208581/p
Higiene y Cuidado,Crema Dental Oral-B Detox Deep Clean75 ml,$ 15.400,,"$205,33",https://www.drogueriascolsubsidio.com/crema-dental-oral-b-detox-deep-clean75-ml-7500435130547/p
Higiene y Cuidado,Bloque Nivea Invisible FPS50 Ml,$ 63.600,,"$1.272,00",https://www.drogueriascolsubsidio.com/bloque-nivea-invisible-fps50-ml-4006000104201/p
Higiene y Cuidado,Ponds Age Miracle Firm <(>&<)> Lift Restaurad Dia Crema Pote 50Gr,$ 75.100,,"$1.502,00",https://www.drogueriascolsubsidio.com/ponds-age-miracle-firm--lift-restaurad-dia-crema-pote-50gr-8999999060220/p
Higiene y Cuidado,"Shampoo Elvive Pure con Ácido Hialurónico + Ácido Salicílico, Sin",$ 27.850,,"$75,27",https://www.drogueriascolsubsidio.com/shampoo-elvive-pure-con-acido-hialuronico--acido-salicilico-sin-7509552874952/p
Higiene y Cuidado,"Clorhexol Enjuague Bucal 0,2%",$ 44.200,,"$245,56",https://www.drogueriascolsubsidio.com/clorhexol-enjuague-bucal-02-7705028308963/p
Belleza y Vitalidad,Perfume Hombre Banderas Blue Seduction EDT 50 Ml,$ 90.000,,"$1.800,00",https://www.drogueriascolsubsidio.com/perfume-hombre-banderas-blue-seduction-edt-50-ml-8411061081570/p
Belleza y Vitalidad,Base Vogue Efecto Total 6 Tono Trigo,,,"$516,67",https://www.drogueriascolsubsidio.com/base-vogue-efecto-total-6-tono-trigo-7509552842173/p
Belleza y Vitalidad,Polvo Compacto De Arroz Vogue Con Avena Tono Almendra,,,"$1.363,64",https://www.drogueriascolsubsidio.com/polvo-compacto-de-arroz-vogue-con-avena-tono-almendra-7702433290869/p
Belleza y Vitalidad,Base L'oréal Paris Infallible Pro Matte Natural Beige 105,,,"$2.653,33",https://www.drogueriascolsubsidio.com/base-loreal-paris-infallible-pro-matte-natural-beige-105-71249293041/p
Belleza y Vitalidad,Polvo L'oréal Paris True Match Super Blendable N5 True Beige,,,"$6.821,05",https://www.drogueriascolsubsidio.com/polvo-loreal-paris-true-match-super-blendable-n5-true-beige-71249033180/p
Belleza y Vitalidad,Labial Líquido Vogue Colorissimo Mate Canela,,,"$2.260,00",https://www.drogueriascolsubsidio.com/labial-liquido-vogue-colorissimo-mate-canela-7509552826555/p
Belleza y Vitalidad,Labial Maybelline Superstay Matte Ink Pinks Larga Duración Pink Revolutionary,,,"$23.739,13",https://www.drogueriascolsubsidio.com/labial-maybelline-superstay-matte-ink-pinks-larga-duracion-pink-revolutionary-41554577846/p
Belleza y Vitalidad,Corrector Maybelline Super Stay Concealer Light-Medium,,,"$6.500,00",https://www.drogueriascolsubsidio.com/corrector-maybelline-super-stay-concealer-light-medium-41554574616/p
Belleza y Vitalidad,Delineador Líquido Maybelline Master Precise Allday Black,,,"$29.590,91",https://www.drogueriascolsubsidio.com/delineador-liquido-maybelline-master-precise-allday-black-41554568226/p
Belleza y Vitalidad,Pestañina Max Factor False Lash Effect Waterproof Black,,,"$5.376,92",https://www.drogueriascolsubsidio.com/pestanina-max-factor-false-lash-effect-waterproof-black-8005610504438/p
Belleza y Vitalidad,Sunglass Polvo Compacto Medium,,,"$8.116,67",https://www.drogueriascolsubsidio.com/sunglass-polvo-compacto-medium-7707183820083/p
Belleza y Vitalidad,Polvo Vitú Sábila 1 Macadamia U Emp Ni,,,"$892,86",https://www.drogueriascolsubsidio.com/polvo-vitu-sabila-1-macadamia-u-emp-ni-7702044252867/p
Ofertas,Algodón Zig-Zag,$ 5.250,,"$105,00",https://www.drogueriascolsubsidio.com/algodon-zig-zag-7702560000379/p
Ofertas,Neutrogena Hydro Boost Serum Anti-Manchas Niacinamida Suspension,$ 106.250,,"$3.541,67",https://www.drogueriascolsubsidio.com/neutrogena-hydro-boost-serum-anti-manchas-niacinamida-suspension-7891010256647/p
Higiene y Cuidado,Pañal Tena Slip Clásico L x 1 Unidad,$ 4.050,,"$4.050,00",https://www.drogueriascolsubsidio.com/panal-tena-slip-clasico-large-7702027479755/p
Higiene y Cuidado,Vitis Cepillo Dental Suave,$ 18.200,,"$18.200,00",https://www.drogueriascolsubsidio.com/vitis-cepillo-dental-suave-8427426006461/p
Higiene y Cuidado,Gel Ego Extreme Max,$ 11.100,,"$46,25",https://www.drogueriascolsubsidio.com/gel-ego-extreme-max-7702006299855/p
Higiene y Cuidado,Yodora Spray Pies Antibacterial 260ml X2 Unidades Precio Especial,$ 40.050,,"$77,02",https://www.drogueriascolsubsidio.com/yodora-spray-pies-antibacterial-260ml-x2-unidades-precio-especial-7702057087159/p
Higiene y Cuidado,Cepillo Dental Colgate Twister x 2und,$ 14.700,,"$7.350,00",https://www.drogueriascolsubsidio.com/cepillo-dental-colgate-twister-x-2und-7702010130632/p
Higiene y Cuidado,Cepillo Dental Colgate Smiles 2 Años x 1,$ 22.500,,"$22.500,00",https://www.drogueriascolsubsidio.com/cepillo-dental-colgate-smiles-2-anos-x-1-7591083011081/p
Higiene y Cuidado,Papel Higiénico Familia Expert 26 Metros x 1 Unidad,$ 3.300,,"$3.300,00",https://www.drogueriascolsubsidio.com/papel-higienico-familia-expert-26-metros-x-1-unidad-7702026148515/p
Higiene y Cuidado,Ponds Age Miracle Eye Cream X 15Ml,$ 71.800,,"$4.786,67",https://www.drogueriascolsubsidio.com/ponds-age-miracle-eye-cream-x-15ml-7506306252257/p
Higiene y Cuidado,Shimex Tónico Facial Agua Micelar,$ 24.000,,"$96,00",https://www.drogueriascolsubsidio.com/shimex-tonico-facial-agua-micelar-7708730123800/p
Higiene y Cuidado,Bloq Nivea Facia C/Brillo T Medio 50 Ml,$ 56.450,,"$1.129,00",https://www.drogueriascolsubsidio.com/bloq-nivea-facia-cbrillo-t-medio-50-ml-4005900994790/p
Higiene y Cuidado,Pañal Tena Slip Ultra M x 9 Unidades,$ 40.150,,"$4.461,11",https://www.drogueriascolsubsidio.com/panal-tena-slip-ultra-m-x-9-unidades-7702027478604/p
Higiene y Cuidado,Cepillo Manual Pro Deluxe 425 Sing,$ 4.900,,"$4.900,00",https://www.drogueriascolsubsidio.com/cepillo-manual-pro-deluxe-425-sing-7501006711615/p
Belleza y Vitalidad,Pestañina Maybelline The Colossal Big Shot Washable Very Black,,,"$3.642,11",https://www.drogueriascolsubsidio.com/pestanina-maybelline-the-colossal-big-shot-washable-very-black-7702058058899/p
Belleza y Vitalidad,Base L'oréal Paris Infallible 24hrs Fresh Wear Soleil Dore 260,,,"$2.170,00",https://www.drogueriascolsubsidio.com/base-loreal-paris-infallible-24hrs-fresh-wear-soleil-dore-260-3600523614486/p
Belleza y Vitalidad,Base Líquida Vogue Resist Porcelana,,,"$1.051,67",https://www.drogueriascolsubsidio.com/base-liquida-vogue-resist-porcelana-7509552828528/p
Belleza y Vitalidad,Pestañina Vogue Amor A Primera Vista Waterproof,,,"$2.744,44",https://www.drogueriascolsubsidio.com/pestanina-vogue-amor-a-primera-vista-waterproof-7509552840261/p
Belleza y Vitalidad,Pestañina Vogue Efecto Total 6 Tono Negro,,,"$2.044,44",https://www.drogueriascolsubsidio.com/pestanina-vogue-efecto-total-6-tono-negro-7702433228879/p
Belleza y Vitalidad,Labial Líquido L'oréal Paris Infallible Les Macarons Framboise Frenzy,,,"$7.992,06",https://www.drogueriascolsubsidio.com/labial-liquido-loreal-paris-infallible-les-macarons-framboise-frenzy-71249395578/p
Belleza y Vitalidad,Labial Líquido L'oréal Paris Infallible Pro Matte Liquid Lipstick Petal Plum Bum,,,"$7.992,06",https://www.drogueriascolsubsidio.com/labial-liquido-loreal-paris-infallible-pro-matte-liquid-lipstick-petal-plum-bum-71249358627/p
Belleza y Vitalidad,Polvo L'oréal Paris True Match Super Blendable N6 Honey Beige,,,"$6.821,05",https://www.drogueriascolsubsidio.com/polvo-loreal-paris-true-match-super-blendable-n6-honey-beige-71249033197/p
Belleza y Vitalidad,Base De Maquillaje Fit Me Matte & Poreles Classic Ivory,,,"$1.815,00",https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-classic-ivory-41554433449/p
Belleza y Vitalidad,Base De Maquillaje Fit Me Matte & Poreles Buff Beige,,,"$1.815,00",https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-buff-beige-41554433463/p
Belleza y Vitalidad,Labial Maybelline Color Sensational Made For All Plum For Me,,,"$7.000,00",https://www.drogueriascolsubsidio.com/labial-maybelline-color-sensational-made-for-all-plum-for-me-41554564877/p
Belleza y Vitalidad,Base De Maquillaje Fit Me Matte & Poreles Ivory,,,"$1.815,00",https://www.drogueriascolsubsidio.com/base-de-maquillaje-fit-me-matte--poreles-ivory-41554433432/p
Higiene y Cuidado,Cepillo Interdental Gum Viaje 1.6 Conico,$ 26.550,,"$26.550,00",https://www.drogueriascolsubsidio.com/cepillo-interdental-gum-viaje-16-conico-7630019900225/p
Higiene y Cuidado,Crema Depilatoria Veet X200ml Men Normal,$ 29.500,,"$147,50",https://www.drogueriascolsubsidio.com/crema-depilatoria-veet-x200ml-men-normal-7798339190433/p
Higiene y Cuidado,Crema Humectante Para Manos y Cuerpo Arbol Té Verde,$ 18.600,,"$310,00",https://www.drogueriascolsubsidio.com/crema-humectante-para-manos-y-cuerpo-arbol-te-verde-7708741437637/p
Higiene y Cuidado,Gel Tanga After Sun x 130 ml,$ 30.350,,"$233,46",https://www.drogueriascolsubsidio.com/gel-tanga-after-sun-x-130-ml-7702113043204/p
Higiene y Cuidado,Crema Dental Colg Proalivio Encias X 140g,$ 35.900,,"$256,43",https://www.drogueriascolsubsidio.com/crema-dental-colg-proalivio-encias-x-140g-7509546672298/p
Higiene y Cuidado,Cepillo Dental Colgate 360 Luminous White,$ 31.650,,"$15.825,00",https://www.drogueriascolsubsidio.com/cepillo-dental-colgate-360-luminous-white-7509546055152/p
Higiene y Cuidado,Crema Humectante Para Manos y Cuerpo Jazmin Salvaje,$ 18.600,,"$310,00",https://www.drogueriascolsubsidio.com/crema-humectante-para-manos-y-cuerpo-jazmin-salvaje-7708741437446/p
Higiene y Cuidado,Jabon Protex Multiprotec Vita E 3x110g,$ 12.250,,"$37,12",https://www.drogueriascolsubsidio.com/jabon-protex-multiprotec-vita-e-3x110g-7702010920967/p
