brand,category,id_invima,image_url,old_price,presentation,price,product_name,product_url,subcategory1,subcategory2
I LAB,Salud Visual,SD2021-0001345-R1,https://colsubsidio.vtexassets.com/arquivos/ids/211424/7707372340057.jpg?v=639114476546270000,0,CAJA X 30 CAP,,Meibomax Cápsula Blanda,https://www.drogueriascolsubsidio.com/meibomax-capsula-blanda-7707372340057/p,Suplementos,N/A
3M COLOMBIA,Salud Visual,2006DM-0000341,https://colsubsidio.vtexassets.com/arquivos/ids/179454/7702098024045--3-.jpg?v=637878806014570000,0,UNIDAD,,Opticlude Parche Ocular Junior Nexcare,https://www.drogueriascolsubsidio.com/opticlude-parche-ocular-junior-nexcare-7702098024045/p,Suplementos,N/A
AREOLA,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/208841/7612367016636-3.jpg?v=638949512503530000,,CAJA X 2 UN,104.9,Pezonera En Silicona Talla S,https://www.drogueriascolsubsidio.com/pezonera-en-silicona-talla-s-7612367016636/p,Accesorios,N/A
AREOLA,Mamás y Bebés,2023DM-0010402-R1,https://colsubsidio.vtexassets.com/arquivos/ids/208863/7612367073448 -2-.jpg?v=638949526794170000,,UNIDAD,294.4,Harmony Extractor Manual De Leche Materna,https://www.drogueriascolsubsidio.com/harmony-extractor-manual-de-leche-materna-7612367073448/p,Accesorios,N/A
INPLASCO,Mamás y Bebés,NO REQUIERE,https://colsubsidio.vtexassets.com/arquivos/ids/161287/7707081801160.jpg?v=637115949884670000,,UNIDAD,9,Recolector De Leche Materna Paticos,https://www.drogueriascolsubsidio.com/recolector-de-leche-materna-paticos-7707081801160/p,Accesorios,N/A
REGENECARE SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209191/8720689007047.jpg?v=638957064134930000,,UNIDAD X2UN,62.5,Tetina Avent Nat 3.0 Fluj 4 3m x2und,https://www.drogueriascolsubsidio.com/tetina-avent-nat-30-fluj-4-3m-x2und-8720689007047/p,Accesorios,N/A
REGENECARE SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209184/8710103907763.jpg?v=638957064121930000,,UNIDAD X2UN,77.4,Pezonera  Philips Avent Mariposax 2Und,https://www.drogueriascolsubsidio.com/pezonera--philips-avent-mariposax-2und-8710103907763/p,Accesorios,N/A
REGENECARE SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209196/8720689011938.jpg?v=638957064146870000,,UNIDAD X1UN,71,Tetero Avent Anticolico 9oz x1 Und,https://www.drogueriascolsubsidio.com/tetero-avent-anticolico-9oz-x1-und-8720689011938/p,Accesorios,N/A
REGENECARE SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209194/8720689010894.jpg?v=638957064142200000,,UNIDAD X1UN,63.35,Tetero Avent Anticolico 4oz x1 Und,https://www.drogueriascolsubsidio.com/tetero-avent-anticolico-4oz-x1-und-8720689010894/p,Accesorios,N/A
REGENECARE SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209185/8720689006729.jpg?v=638957064123630000,,UNIDAD X1UN,73.5,Tetero Avent  Natural  9 oz x 1Und,https://www.drogueriascolsubsidio.com/tetero-avent--natural--9-oz-x-1und-8720689006729/p,Accesorios,N/A
STILOTEX SAS,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/209031/72239327876.jpg?v=638957063766230000,,UNIDAD x 1 UND,233.25,Set de regalo recien nacido teteros cepillo y chupo rosado,https://www.drogueriascolsubsidio.com/set-de-regalo-recien-nacido-teteros-cepillo-y-chupo-rosado-72239327876/p,Accesorios,N/A
AREOLA,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/208847/761236701668-3.jpg?v=638949513214770000,,CAJA X 2 UN,104.9,Pezonera En Silicona Talla L,https://www.drogueriascolsubsidio.com/pezonera-en-silicona-talla-l-7612367016681/p,Accesorios,N/A
CONTINENTAL EXPORT,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/211311/7350083120229.jpg?v=639104875953900000,,UNIDAD,49.1,Tetina Anticolico Plus 6+m,https://www.drogueriascolsubsidio.com/tetina-anticolico-plus-6m-7350083120229/p,Accesorios,N/A
CONTINENTAL EXPORT,Mamás y Bebés,,https://colsubsidio.vtexassets.com/arquivos/ids/197655/7350083120922-1.jpg?v=638543166421630000,,UNIDAD,52.95,2x Chupo de Entretencion Negro Blanco 6+m,https://www.drogueriascolsubsidio.com/2x-chupo-de-entretencion-negro-blanco-6m-7350083120922/p,Accesorios,N/A
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC23152-23CO,https://colsubsidio.vtexassets.com/arquivos/ids/193696/8429420248977-1.jpg?v=638336775494170000,,FRASCO X 50 ML,142.05,Isdin Fotoprotector Fusion Water Magic SPF50,https://www.drogueriascolsubsidio.com/isdin-fotoprotector-fusion-water-magic-spf50-8429420248977/p,Dermocosmética y Dermatoógicos,Protección Solar
BEIERSDORF,Belleza y Vitalidad,NSOC90478-19CO,https://colsubsidio.vtexassets.com/arquivos/ids/193862/4005800241901_1-100.jpg?v=638342809382870000,,FRASCO X 50 ML,146.9,Protector Solar Eucerin Pigment Control Spf50,https://www.drogueriascolsubsidio.com/protector-solar-eucerin-pigment-control-spf50-4005800241901/p,Dermocosmética y Dermatoógicos,Protección Solar
ISDIN COLOMBIA,Belleza y Vitalidad,NSOC06554-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/204598/8429420244191.jpg.jpg?v=638796406751600000,,FRASCO X 50 ML,150.8,Isdin Fotoultra Age Repair Spf50 Color,https://www.drogueriascolsubsidio.com/isdin-fotoultra-age-repair-spf50-color-8429420244191/p,Dermocosmética y Dermatoógicos,Protección Solar
BEIERSDORF,Belleza y Vitalidad,NSOC17861-22CO,https://colsubsidio.vtexassets.com/arquivos/ids/193065/4005900994776.jpg?v=638319466971930000,148.35,FRASCO X 50 ML,118.68,Eucerin Hydro Fluid Fps 50+ Protector Solar Emulsion,https://www.drogueriascolsubsidio.com/eucerin-hydro-fluid-fps-50-protector-solar-emulsion-4005900994776/p,Dermocosmética y Dermatoógicos,Protección Solar
BEIERSDORF,Belleza y Vitalidad,NSOC63190-14CO,https://colsubsidio.vtexassets.com/arquivos/ids/173695/4005900140906.jpg?v=637588731241330000,,FRASCO X 50 ML,140.4,Protector Solar Eucerin Oil Control Spf50,https://www.drogueriascolsubsidio.com/protector-solar-eucerin-oil-control-spf50-4005900140906/p,Dermocosmética y Dermatoógicos,Protección Solar
LOREAL,Belleza y Vitalidad,NSOC58557-23PE,https://colsubsidio.vtexassets.com/arquivos/ids/197171/3337875847292.jpg?v=638524407282700000,,UNIDAD,121.5,Anthelios UVmune 400 Oil Control Fluido,https://www.drogueriascolsubsidio.com/anthelios-uvmune-400-oil-control-fluido-3337875847292/p,Dermocosmética y Dermatoógicos,Protección Solar
LOREAL,Belleza y Vitalidad,NSOC56719-22PE,https://colsubsidio.vtexassets.com/arquivos/ids/197001/3337875545891_1.jpg?v=638514050628530000,,TUBO X 50 ML,116.9,Anthelios Xl Antibrillo Protector Solar Con Color Spf50+,https://www.drogueriascolsubsidio.com/protector-solar-anthelios-xl-toque-seco-color-spf50-3337875545891/p,Dermocosmética y Dermatoógicos,Protección Solar
LOREAL,Belleza y Vitalidad,NSOC02602-20CO,https://colsubsidio.vtexassets.com/arquivos/ids/197096/3337875764353_2.jpg?v=638524383184470000,,FRASCO X 50 ML,129.1,Anthelios Age Correct Con Color Protector Solar Spf50+,https://www.drogueriascolsubsidio.com/anthelios-age-correct-con-color-protector-solar-spf50-3337875764353/p,Dermocosmética y Dermatoógicos,Protección Solar
BEIERSDORF,Belleza y Vitalidad,NSOC04365-21CO,https://colsubsidio.vtexassets.com/arquivos/ids/193482/4005900839633-1.jpg?v=638336774347000000,,FRASCO X 50 ML,148.65,Eucerin Sun Toque Seco Tono medio FPS50,https://www.drogueriascolsubsidio.com/eucerin-sun-toque-seco-tono-medio-fps50-4005900839633/p,Dermocosmética y Dermatoógicos,Protección Solar
BEIERSDORF,Belleza y Vitalidad,NSOC36070-24CO,https://colsubsidio.vtexassets.com/arquivos/ids/206356/4006000127026_5.jpg?v=638850995883530000,158.3,FRASCO X 50 ML,126.64,Eucerin Hydro Fluid Fps50+ Tono Claro,https://www.drogueriascolsubsidio.com/eucerin-hydro-fluid-fps50-tono-claro-4006000127026/p,Dermocosmética y Dermatoógicos,Protección Solar
LOREAL,Belleza y Vitalidad,NSOC57008-22PE,https://colsubsidio.vtexassets.com/arquivos/ids/181299/3337875546430_2.jpg?v=637962841671200000,,TUBO X 50 ML,116.9,Anthelios Antibrillo Gel Protector Solar Spf50+,https://www.drogueriascolsubsidio.com/anthelios-antibrillo-gel-protector-solar-spf50-3337875546430/p,Dermocosmética y Dermatoógicos,Protección Solar
PERCOS,Belleza y Vitalidad,NSOC30170-24CO,https://colsubsidio.vtexassets.com/arquivos/ids/200870/3282770392654-2.jpg?v=638666105012030000,,FRASCO X 50 ML,138,Avene Ultra-Fluid Ultra Mate 50+SPF Protector Solar PER,https://www.drogueriascolsubsidio.com/avene-ultra-fluid-ultra-mate-50spf-protector-solar-per-3282770392654/p,Dermocosmética y Dermatoógicos,Protección Solar
GASEOSAS LUX,Alimentos y Bebidas,RSA-0009397-2019,https://colsubsidio.vtexassets.com/arquivos/ids/208700/7702090064100.jpg?v=638942315186970000,,BOT X 1000 ML,10.9,Blanco Te Hatsu 1.000Ml Tetra,https://www.drogueriascolsubsidio.com/blanco-te-hatsu-1000ml-tetra-7702090064100/p,Bebidas,Té
EKII FOODS SAS,Alimentos y Bebidas,RSA-0035673-2025,https://colsubsidio.vtexassets.com/arquivos/ids/210292/7709825110125 TE VERDE MATCHA EKII ARANDANOS.png?v=639002035128930000,,UNIDAD X 400ML,5.2,Te Verde Matcha Ekii Arándanos 400 Ml,https://www.drogueriascolsubsidio.com/te-verde-matcha-ekii-arandanos-400-ml-7709825110125/p,Bebidas,Té
GASEOSAS LUX,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/194350/7709990350470-1.jpg?v=638356758269130000,,BOTELLA X 400 ML,4.8,Té Hatsu Rosas & Lychees,https://www.drogueriascolsubsidio.com/te-hatsu-rosas--lychees-7709990350470/p,Bebidas,Té
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSAD13I91615,https://colsubsidio.vtexassets.com/arquivos/ids/166513/7702535018651.jpg?v=637299797471530000,,BOTELLA X 400 ML,3.95,Té Fuze Tea Mango-Manzana,https://www.drogueriascolsubsidio.com/te-fuze-tea-mango-manzana-7702535018651/p,Bebidas,Té
GASEOSAS LUX,Alimentos y Bebidas,RSAA13118611,https://colsubsidio.vtexassets.com/arquivos/ids/166525/7707362390079.jpg?v=638929612323800000,,BOTELLA X 400 ML,4.8,Té Hatsu Blanco & Mangostino,https://www.drogueriascolsubsidio.com/te-hatsu-blanco--mangostino-7702090002539/p,Bebidas,Té
EKII FOODS SAS,Alimentos y Bebidas,RSA-0035673-2025,https://colsubsidio.vtexassets.com/arquivos/ids/210293/7709825110187 TE VERDE MATCHA EKII SANDIA.png?v=639002035322900000,,UNIDAD X 400ML,5.2,Te Verde Matcha Ekii Sandia 400Ml,https://www.drogueriascolsubsidio.com/te-verde-matcha-ekii-sandia-400ml-7709825110187/p,Bebidas,Té
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSAD13I85910,https://colsubsidio.vtexassets.com/arquivos/ids/166510/7702535014233.jpg?v=637299797446500000,,BOTELLA X 400 ML,3.95,Té Fuze Tea Negro Durazno,https://www.drogueriascolsubsidio.com/te-fuze-tea-negro-durazno-7702535014233/p,Bebidas,Té
GASEOSAS LUX,Alimentos y Bebidas,RSAA15I8705,https://colsubsidio.vtexassets.com/arquivos/ids/183473/7702090029819.jpg?v=638015296188570000,,UNIDAD X500ML,2.95,Té Mr Tea Limon x 500 ml,https://www.drogueriascolsubsidio.com/te-mr-tea-limon-x-500-ml-7702090029819/p,Bebidas,Té
GASEOSAS LUX,Alimentos y Bebidas,RSAA15I8705,https://colsubsidio.vtexassets.com/arquivos/ids/183474/7702090029826.jpg?v=638015296197000000,,UNIDAD X500ML,2.95,Té Mr Tea Durazno x 500 ml,https://www.drogueriascolsubsidio.com/te-mr-tea-durazno-x-500-ml-7702090029826/p,Bebidas,Té
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSAD13I89313,https://colsubsidio.vtexassets.com/arquivos/ids/166512/7702535016688.jpg?v=637299797462300000,,BOTELLA X 400 ML,3.95,Té Fuze Tea Negro Manzana Limónaria,https://www.drogueriascolsubsidio.com/te-fuze-tea-negro-manzana-limonaria-7702535016688/p,Bebidas,Té
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSAD13I83508,https://colsubsidio.vtexassets.com/arquivos/ids/166511/7702535014240.jpg?v=637299797455400000,,BOTELLA X 400 ML,3.95,Té Fuze Tea Negro Limón,https://www.drogueriascolsubsidio.com/te-fuze-tea-negro-limon-7702535014240/p,Bebidas,Té
GASEOSAS LUX,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166527/7709990073836.jpg?v=638966579791230000,,BOTELLA X 400 ML,4.8,Té Hatsu Flor De Cerezo& Lila,https://www.drogueriascolsubsidio.com/te-hatsu-flor-de-cerezo-lila-7709990073836/p,Bebidas,Té
PIQUITOS,Alimentos y Bebidas,NSA-0008667-2020,https://colsubsidio.vtexassets.com/arquivos/ids/199955/7702489000573.jpg?v=638658170350870000,3.7,UN X 90 G,2.96,PIQUIPOLLO X 90 G,https://www.drogueriascolsubsidio.com/piquipollo-x-90-g-7702489000573/p,Alimentos,Snacks
RAMO,Alimentos y Bebidas,RSAD08I35703,https://colsubsidio.vtexassets.com/arquivos/ids/167823/7702914159401.jpg?v=637342130866330000,,PAQUETE X 200 G,8.6,Pasabocas Tostacos Picante Familiar,https://www.drogueriascolsubsidio.com/pasabocas-tostacos-picante-familiar-7702914159401/p,Alimentos,Snacks
COMERCIALIZADORA NACIONAL SAS,Alimentos y Bebidas,NSA-004575-2018,https://colsubsidio.vtexassets.com/arquivos/ids/210319/7702189059642.jpg?v=639003924283570000,,UNIDAD X 80 G,4.05,Doritos Mega Queso 80Gx27X1,https://www.drogueriascolsubsidio.com/doritos-mega-queso-80gx27x1-7702189059642/p,Alimentos,Snacks
COMESTIBLES RICOS,Alimentos y Bebidas,RSAD10I13101,https://colsubsidio.vtexassets.com/arquivos/ids/185541/7702152109701-TODO-RICO-BBQ-150G-_-Dist-TN.-10-mm--1-.jpg?v=638060254177530000,,PAQUETE X 150 G,8.3,Pasabocas Todo Rico Bbq,https://www.drogueriascolsubsidio.com/pasabocas-todo-rico-bbq-7702152109701/p,Alimentos,Snacks
QUALA SA,Alimentos y Bebidas,RSAE0813313,https://colsubsidio.vtexassets.com/arquivos/ids/202570/7702354934316.jpg.jpg?v=638725727295030000,,BOLSA X 165 G,5.15,Popetas Familiar Caramelo 165gr,https://www.drogueriascolsubsidio.com/popetas-familiar-caramelo-165gr-7702354934316/p,Alimentos,Snacks
COMERCIALIZADORA NACIONAL SAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/177274/7702189011251.jpg?v=637764894689570000,,PAQUETE X 19 G,1.85,Chocolate Chokis,https://www.drogueriascolsubsidio.com/chocolate-chokis-7702189011251/p,Alimentos,Snacks
COMESTIBLES RICOS,Alimentos y Bebidas,NSA-005682-2018,https://colsubsidio.vtexassets.com/arquivos/ids/185545/7702152109831-PAPA-POLLO-105G-_-Dist-TN.-10-mm.jpg?v=638060254226030000,,PAQUETE X 105 G,6.4,Papas Super Ricas Pollo,https://www.drogueriascolsubsidio.com/papas-super-ricas-pollo-7702152109831/p,Alimentos,Snacks
COMESTIBLES RICOS,Alimentos y Bebidas,RSAD10I13101,https://colsubsidio.vtexassets.com/arquivos/ids/183546/7702152110837.jpg?v=638015296953870000,,PAQUETE X150G,8.65,Pasabocas Todo Rico Riollo x 150 G,https://www.drogueriascolsubsidio.com/pasabocas-todo-rico-riollo-x-150-g-7702152110837/p,Alimentos,Snacks
NUTRESA,Alimentos y Bebidas,RSAA05I23213,https://colsubsidio.vtexassets.com/arquivos/ids/204580/7702007049176 - 1.jpg.jpg?v=638796353447630000,,PAQUETE X 180 G,12.35,Maní La Especial Con Arandanos,https://www.drogueriascolsubsidio.com/mani-la-especial-con-arandanos-7702007049176/p,Alimentos,Snacks
COMERCIALIZADORA NACIONAL SAS,Alimentos y Bebidas,NSA-004575-2018,https://colsubsidio.vtexassets.com/arquivos/ids/208664/7702189059260.jpg?v=638941663914000000,,UNIDAD X 80 G,4.05,Detodito Bbq 80G,https://www.drogueriascolsubsidio.com/detodito-bbq-80g-7702189059260/p,Alimentos,Snacks
COMERCIALIZADORA NACIONAL SAS,Alimentos y Bebidas,NSA-0009963-2021,https://colsubsidio.vtexassets.com/arquivos/ids/189957/7702189057884.jpg?v=638274930140770000,,UNIDADX 34G,2.35,Cheetos Trissitos Picante x 34 Gramos,https://www.drogueriascolsubsidio.com/cheetos-trissitos-picante-x-34-gramos-7702189057884/p,Alimentos,Snacks
COMERCIALIZADORA NACIONAL SAS,Alimentos y Bebidas,NSA-0008484-2020,https://colsubsidio.vtexassets.com/arquivos/ids/189947/7702189051103.jpg?v=638274930046500000,,UNIDAD X38G,2.95,Papas Margarita Natural Paquete x 38 Gr,https://www.drogueriascolsubsidio.com/papas-margarita-natural-paquete-x-38-gr-7702189051103/p,Alimentos,Snacks
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSIAA19M07493,https://colsubsidio.vtexassets.com/arquivos/ids/166504/7702535010327.jpg?v=637299797401300000,2,BOTELLA X 600 ML,1.8,Agua Brisa,https://www.drogueriascolsubsidio.com/agua-brisa-7702535010327/p,Bebidas,Agua
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166521/7702609005372.jpg?v=637299797597630000,3.35,BOTELLA X 600 ML,3.015,Agua Manantial,https://www.drogueriascolsubsidio.com/agua-manantial-7702609005372/p,Bebidas,Agua
GASEOSAS LUX,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166389/7702090022711.jpg?v=637299796098800000,,BOTELLA X 600 ML,1.95,Agua Cristal,https://www.drogueriascolsubsidio.com/agua-cristal-7702090022711/p,Bebidas,Agua
GASEOSAS LUX,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166390/7702090023008.jpg?v=637299796106300000,,BOTELLA X 600 ML,1.95,Agua Cristal Con Gas,https://www.drogueriascolsubsidio.com/agua-cristal-con-gas-7702090023008/p,Bebidas,Agua
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSIAA19M07493,https://colsubsidio.vtexassets.com/arquivos/ids/189983/7702535013830.jpg?v=638274930638000000,,UNIDAD,2.85,Agua Brisa,https://www.drogueriascolsubsidio.com/agua-brisa-7702535013830/p,Bebidas,Agua
GASEOSAS LUX,Alimentos y Bebidas,RSA-0007452-2019,https://colsubsidio.vtexassets.com/arquivos/ids/193558/7702090069761-1.jpg?v=638336774724700000,,BOTELLA X 1000 ML,2.5,Agua Cristal 1000 Ml Pet Sport Caps,https://www.drogueriascolsubsidio.com/agua-cristal-1000-ml-pet-sport-caps-7702090069761/p,Bebidas,Agua
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166520/7702609005129.jpg?v=637299797590770000,,BOTELLA X 1500 ML,5.95,Agua Manantial,https://www.drogueriascolsubsidio.com/agua-manantial-7702609005129/p,Bebidas,Agua
GASEOSAS LUX,Alimentos y Bebidas,RSA-004042-2017,https://colsubsidio.vtexassets.com/arquivos/ids/206343/7702192932185.jpg?v=638850828547200000,,BOTELLA X 600 ML,2.65,Manzana H2OH Pet 600ml,https://www.drogueriascolsubsidio.com/manzana-h2oh-pet-600ml-7702192932185/p,Bebidas,Agua
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,,https://colsubsidio.vtexassets.com/arquivos/ids/166522/7702609005488.jpg?v=637299797604370000,,BOTELLA X 600 ML,3.35,Agua Manantial Con Gas,https://www.drogueriascolsubsidio.com/agua-manantial-con-gas-7702609005488/p,Bebidas,Agua
INDUSTRIA TECNICA DE MADERAS,Alimentos y Bebidas,RSIAA19M07493,https://colsubsidio.vtexassets.com/arquivos/ids/166505/7702535010341.jpg?v=637299797409730000,,BOTELLA X 600 ML,2,Agua Brisa Con Gas,https://www.drogueriascolsubsidio.com/agua-brisa-con-gas-7702535010341/p,Bebidas,Agua
INDUSTRIA NACIONAL GASEOSAS,Alimentos y Bebidas,RSA-0009570-2020,https://colsubsidio.vtexassets.com/arquivos/ids/174830/7702535013212.jpg?v=637615719289400000,,BOTELLA X 600ML,2.7,Agua Brisa Manzana 600ml Pet,https://www.drogueriascolsubsidio.com/agua-brisa-manzana-600ml-pet-7702535013212/p,Bebidas,Agua
GASEOSAS LUX,Alimentos y Bebidas,RSAD19I30008,https://colsubsidio.vtexassets.com/arquivos/ids/206892/7702192702405.jpg?v=638875013187900000,,BOTELLA X 600 ML,2.65,Agua Saborizada H2oh! Limón,https://www.drogueriascolsubsidio.com/agua-saborizada-h2oh-limon-7702192702405/p,Bebidas,Agua
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,RSA-002989-2017,https://colsubsidio.vtexassets.com/arquivos/ids/203245/7702402059299.jpg.jpg?v=638760054605330000,,UN X 90 G,7.7,Paleta Polet Chocoavellana X 90g,https://www.drogueriascolsubsidio.com/paleta-polet-chocoavellana-x-90g-7702402059299/p,Alimentos,Helados
COLOMBINA,Alimentos y Bebidas,RSAV09I11613,https://colsubsidio.vtexassets.com/arquivos/ids/175213/7702011130389.jpg?v=637638480352630000,,UNIDAD X70G,3.85,Helado Paleta Colombina Con Trozos De Fruta x 70g,https://www.drogueriascolsubsidio.com/helado-paleta-colombina-con-trozos-de-fruta-x-70g-7702011130389/p,Alimentos,Helados
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,RSA-0016559-2021,https://colsubsidio.vtexassets.com/arquivos/ids/203259/7702402054539.jpg.jpg?v=638760061718970000,,UNIDAD X 65 G,2,Paleta Aloha Limón X65 Gramos,https://www.drogueriascolsubsidio.com/paleta-aloha-limon-x65-gramos-7702402054539/p,Alimentos,Helados
COLOMBINA,Alimentos y Bebidas,RSAV09I11613,https://colsubsidio.vtexassets.com/arquivos/ids/189872/7702011136817.jpg?v=638274928187000000,,UNIDAD X70G,1.6,Helado Paleta Agua Fruly Limon 70 gr,https://www.drogueriascolsubsidio.com/helado-paleta-agua-fruly-limon-x-70-gr-7702011136817/p,Alimentos,Helados
MEALS DE COLOMBIA SAS,Alimentos y Bebidas,RSA-0016559-2021,https://colsubsidio.vtexassets.com/arquivos/ids/209116/7702402058827.jpg?v=638957063937030000,,UNIDAS X 65G,2.7,Paleta Aloha Niveles 65 GR,https://www.drogueriascolsubsidio.com/paleta-aloha-niveles-65-gr-7702402058827/p,Alimentos,Helados
